SDATE,energy,temphigh,templow,is_holiday,wind,humidity,tempavg,hour,dayofweek,weekofyear
2019-09-29 17:00:00,104.0,25,23,1,16,58,24,17,7,39
2019-09-29 18:00:00,101.0,23,21,1,10,74,22,18,7,39
2019-09-29 19:00:00,97.0,23,21,1,10,74,22,19,7,39
2019-09-29 20:00:00,95.0,23,21,1,10,74,22,20,7,39
2019-09-29 21:00:00,93.0,23,21,1,10,74,22,21,7,39
2019-09-29 22:00:00,90.0,23,21,1,10,74,22,22,7,39
2019-09-29 23:00:00,88.0,23,21,1,10,74,22,23,7,39
2019-09-30 00:00:00,86.0,21,20,0,5,85,20,0,1,40
2019-09-30 01:00:00,86.0,21,20,0,5,85,20,1,1,40
2019-09-30 02:00:00,83.0,21,20,0,5,85,20,2,1,40
2019-09-30 03:00:00,84.0,21,20,0,5,85,20,3,1,40
2019-09-30 04:00:00,82.0,21,20,0,5,85,20,4,1,40
2019-09-30 05:00:00,80.0,21,20,0,5,85,20,5,1,40
2019-09-30 06:00:00,87.0,24,20,0,8,67,22,6,1,40
2019-09-30 07:00:00,71.0,24,20,0,8,67,22,7,1,40
2019-09-30 08:00:00,78.0,24,20,0,8,67,22,8,1,40
2019-09-30 09:00:00,79.0,24,20,0,8,67,22,9,1,40
2019-09-30 10:00:00,81.0,24,20,0,8,67,22,10,1,40
2019-09-30 11:00:00,81.0,24,20,0,8,67,22,11,1,40
2019-09-30 12:00:00,82.0,25,23,0,14,38,24,12,1,40
2019-09-30 13:00:00,71.0,25,23,0,14,38,24,13,1,40
2019-09-30 14:00:00,0.0,25,23,0,14,38,24,14,1,40
2019-09-30 15:00:00,0.0,25,23,0,14,38,24,15,1,40
2019-09-30 16:00:00,0.0,25,23,0,14,38,24,16,1,40
2019-09-30 17:00:00,0.0,25,23,0,14,38,24,17,1,40
2019-09-30 18:00:00,0.0,23,21,0,2,54,22,18,1,40
2019-09-30 19:00:00,0.0,23,21,0,2,54,22,19,1,40
2019-09-30 20:00:00,0.0,23,21,0,2,54,22,20,1,40
2019-09-30 23:00:00,0.0,23,21,0,2,54,22,23,1,40
2019-10-01 00:00:00,0.0,22,21,0,5,59,21,0,2,40
2019-10-01 01:00:00,0.0,22,21,0,5,59,21,1,2,40
2019-10-01 02:00:00,0.0,22,21,0,5,59,21,2,2,40
2019-10-01 03:00:00,0.0,22,21,0,5,59,21,3,2,40
2019-10-01 04:00:00,0.0,22,21,0,5,59,21,4,2,40
2019-10-01 05:00:00,0.0,22,21,0,5,59,21,5,2,40
2019-10-01 06:00:00,0.0,24,21,0,5,57,22,6,2,40
2019-10-01 07:00:00,0.0,24,21,0,5,57,22,7,2,40
2019-10-01 08:00:00,0.0,24,21,0,5,57,22,8,2,40
2019-10-01 09:00:00,0.0,24,21,0,5,57,22,9,2,40
2019-10-01 10:00:00,0.0,24,21,0,5,57,22,10,2,40
2019-10-01 11:00:00,0.0,24,21,0,5,57,22,11,2,40
2019-10-01 12:00:00,0.0,24,22,0,8,62,23,12,2,40
2019-10-01 13:00:00,0.0,24,22,0,8,62,23,13,2,40
2019-10-01 14:00:00,0.0,24,22,0,8,62,23,14,2,40
2019-10-01 15:00:00,0.0,24,22,0,8,62,23,15,2,40
2019-10-01 16:00:00,0.0,24,22,0,8,62,23,16,2,40
2019-10-01 17:00:00,0.0,24,22,0,8,62,23,17,2,40
2019-10-01 18:00:00,0.0,22,20,0,7,77,21,18,2,40
2019-10-01 19:00:00,0.0,22,20,0,7,77,21,19,2,40
2019-10-01 20:00:00,0.0,22,20,0,7,77,21,20,2,40
2019-10-01 21:00:00,0.0,22,20,0,7,77,21,21,2,40
2019-10-01 22:00:00,0.0,22,20,0,7,77,21,22,2,40
2019-10-01 23:00:00,0.0,22,20,0,7,77,21,23,2,40
2019-10-02 00:00:00,0.0,20,18,0,6,94,19,0,3,40
2019-10-02 01:00:00,0.0,20,18,0,6,94,19,1,3,40
2019-10-02 02:00:00,0.0,20,18,0,6,94,19,2,3,40
2019-10-02 03:00:00,0.0,20,18,0,6,94,19,3,3,40
2019-10-02 04:00:00,0.0,20,18,0,6,94,19,4,3,40
2019-10-02 05:00:00,0.0,20,18,0,6,94,19,5,3,40
2019-10-02 06:00:00,0.0,22,18,0,9,92,20,6,3,40
2019-10-02 07:00:00,0.0,22,18,0,9,92,20,7,3,40
2019-10-02 08:00:00,0.0,22,18,0,9,92,20,8,3,40
2019-10-02 09:00:00,0.0,22,18,0,9,92,20,9,3,40
2019-10-02 10:00:00,0.0,22,18,0,9,92,20,10,3,40
2019-10-02 11:00:00,0.0,22,18,0,9,92,20,11,3,40
2019-10-02 12:00:00,0.0,25,22,0,13,68,23,12,3,40
2019-10-02 13:00:00,0.0,25,22,0,13,68,23,13,3,40
2019-10-02 14:00:00,0.0,25,22,0,13,68,23,14,3,40
2019-10-02 15:00:00,0.0,25,22,0,13,68,23,15,3,40
2019-10-02 16:00:00,0.0,25,22,0,13,68,23,16,3,40
2019-10-02 17:00:00,0.0,25,22,0,13,68,23,17,3,40
2019-10-02 18:00:00,0.0,24,20,0,5,79,22,18,3,40
2019-10-02 19:00:00,0.0,24,20,0,5,79,22,19,3,40
2019-10-02 20:00:00,0.0,24,20,0,5,79,22,20,3,40
2019-10-02 21:00:00,0.0,24,20,0,5,79,22,21,3,40
2019-10-02 22:00:00,0.0,24,20,0,5,79,22,22,3,40
2019-10-02 23:00:00,0.0,24,20,0,5,79,22,23,3,40
2019-10-03 00:00:00,0.0,21,19,0,4,91,20,0,4,40
2019-10-03 01:00:00,0.0,21,19,0,4,91,20,1,4,40
2019-10-03 02:00:00,0.0,21,19,0,4,91,20,2,4,40
2019-10-03 03:00:00,0.0,21,19,0,4,91,20,3,4,40
2019-10-03 04:00:00,0.0,21,19,0,4,91,20,4,4,40
2019-10-03 05:00:00,0.0,21,19,0,4,91,20,5,4,40
2019-10-03 06:00:00,0.0,29,20,0,6,66,24,6,4,40
2019-10-03 07:00:00,0.0,29,20,0,6,66,24,7,4,40
2019-10-03 08:00:00,0.0,29,20,0,6,66,24,8,4,40
2019-10-03 09:00:00,0.0,29,20,0,6,66,24,9,4,40
2019-10-03 10:00:00,0.0,29,20,0,6,66,24,10,4,40
2019-10-03 11:00:00,0.0,29,20,0,6,66,24,11,4,40
2019-10-03 12:00:00,0.0,29,25,0,7,46,27,12,4,40
2019-10-03 13:00:00,0.0,29,25,0,7,46,27,13,4,40
2019-10-03 14:00:00,0.0,29,25,0,7,46,27,14,4,40
2019-10-03 15:00:00,0.0,29,25,0,7,46,27,15,4,40
2019-10-03 16:00:00,0.0,29,25,0,7,46,27,16,4,40
2019-10-03 17:00:00,0.0,29,25,0,7,46,27,17,4,40
2019-10-03 18:00:00,0.0,25,22,0,5,68,23,18,4,40
2019-10-03 19:00:00,0.0,25,22,0,5,68,23,19,4,40
2019-10-03 20:00:00,0.0,25,22,0,5,68,23,20,4,40
2019-10-03 21:00:00,0.0,25,22,0,5,68,23,21,4,40
2019-10-03 22:00:00,0.0,25,22,0,5,68,23,22,4,40
2019-10-03 23:00:00,0.0,25,22,0,5,68,23,23,4,40
2019-10-04 00:00:00,0.0,22,18,0,3,83,20,0,5,40
2019-10-04 01:00:00,0.0,22,18,0,3,83,20,1,5,40
2019-10-04 02:00:00,0.0,22,18,0,3,83,20,2,5,40
2019-10-04 03:00:00,0.0,22,18,0,3,83,20,3,5,40
2019-10-04 04:00:00,0.0,22,18,0,3,83,20,4,5,40
2019-10-04 05:00:00,0.0,22,18,0,3,83,20,5,5,40
2019-10-04 06:00:00,0.0,27,19,0,13,64,23,6,5,40
2019-10-04 07:00:00,0.0,27,19,0,13,64,23,7,5,40
2019-10-04 08:00:00,0.0,27,19,0,13,64,23,8,5,40
2019-10-04 09:00:00,0.0,27,19,0,13,64,23,9,5,40
2019-10-04 10:00:00,0.0,27,19,0,13,64,23,10,5,40
2019-10-04 11:00:00,0.0,27,19,0,13,64,23,11,5,40
2019-10-04 12:00:00,0.0,29,27,0,16,43,28,12,5,40
2019-10-04 13:00:00,0.0,29,27,0,16,43,28,13,5,40
2019-10-04 14:00:00,0.0,29,27,0,16,43,28,14,5,40
2019-10-04 15:00:00,0.0,29,27,0,16,43,28,15,5,40
2019-10-04 16:00:00,0.0,29,27,0,16,43,28,16,5,40
2019-10-04 17:00:00,0.0,29,27,0,16,43,28,17,5,40
2019-10-04 18:00:00,0.0,27,22,0,11,59,24,18,5,40
2019-10-04 19:00:00,0.0,27,22,0,11,59,24,19,5,40
2019-10-04 20:00:00,0.0,27,22,0,11,59,24,20,5,40
2019-10-04 21:00:00,0.0,27,22,0,11,59,24,21,5,40
2019-10-04 22:00:00,0.0,27,22,0,11,59,24,22,5,40
2019-10-04 23:00:00,0.0,27,22,0,11,59,24,23,5,40
2019-10-05 00:00:00,0.0,22,18,1,5,83,20,0,6,40
2019-10-05 01:00:00,0.0,22,18,1,5,83,20,1,6,40
2019-10-05 02:00:00,0.0,22,18,1,5,83,20,2,6,40
2019-10-05 03:00:00,0.0,22,18,1,5,83,20,3,6,40
2019-10-05 04:00:00,0.0,22,18,1,5,83,20,4,6,40
2019-10-05 05:00:00,0.0,22,18,1,5,83,20,5,6,40
2019-10-05 06:00:00,0.0,25,18,1,18,55,21,6,6,40
2019-10-05 07:00:00,0.0,25,18,1,18,55,21,7,6,40
2019-10-05 08:00:00,0.0,25,18,1,18,55,21,8,6,40
2019-10-05 09:00:00,0.0,25,18,1,18,55,21,9,6,40
2019-10-05 10:00:00,0.0,25,18,1,18,55,21,10,6,40
2019-10-05 11:00:00,0.0,25,18,1,18,55,21,11,6,40
2019-10-05 12:00:00,0.0,26,23,1,12,31,24,12,6,40
2019-10-05 13:00:00,0.0,26,23,1,12,31,24,13,6,40
2019-10-05 14:00:00,0.0,26,23,1,12,31,24,14,6,40
2019-10-05 15:00:00,0.0,26,23,1,12,31,24,15,6,40
2019-10-05 16:00:00,0.0,26,23,1,12,31,24,16,6,40
2019-10-05 17:00:00,0.0,26,23,1,12,31,24,17,6,40
2019-10-05 18:00:00,0.0,23,17,1,5,63,20,18,6,40
2019-10-05 19:00:00,0.0,23,17,1,5,63,20,19,6,40
2019-10-05 20:00:00,0.0,23,17,1,5,63,20,20,6,40
2019-10-05 21:00:00,0.0,23,17,1,5,63,20,21,6,40
2019-10-05 22:00:00,0.0,23,17,1,5,63,20,22,6,40
2019-10-05 23:00:00,0.0,23,17,1,5,63,20,23,6,40
2019-10-06 00:00:00,0.0,18,16,1,1,80,17,0,7,40
2019-10-06 01:00:00,0.0,18,16,1,1,80,17,1,7,40
2019-10-06 02:00:00,0.0,18,16,1,1,80,17,2,7,40
2019-10-06 03:00:00,0.0,18,16,1,1,80,17,3,7,40
2019-10-06 04:00:00,0.0,18,16,1,1,80,17,4,7,40
2019-10-06 05:00:00,0.0,18,16,1,1,80,17,5,7,40
2019-10-06 06:00:00,0.0,24,17,1,6,68,20,6,7,40
2019-10-06 07:00:00,0.0,24,17,1,6,68,20,7,7,40
2019-10-06 08:00:00,0.0,24,17,1,6,68,20,8,7,40
2019-10-06 09:00:00,0.0,24,17,1,6,68,20,9,7,40
2019-10-06 10:00:00,0.0,24,17,1,6,68,20,10,7,40
2019-10-06 11:00:00,0.0,24,17,1,6,68,20,11,7,40
2019-10-06 12:00:00,0.0,27,24,1,10,56,25,12,7,40
2019-10-06 13:00:00,0.0,27,24,1,10,56,25,13,7,40
2019-10-06 14:00:00,0.0,27,24,1,10,56,25,14,7,40
2019-10-06 15:00:00,0.0,27,24,1,10,56,25,15,7,40
2019-10-06 17:00:00,0.0,27,24,1,10,56,25,17,7,40
2019-10-06 18:00:00,0.0,25,21,1,4,73,23,18,7,40
2019-10-06 19:00:00,0.0,25,21,1,4,73,23,19,7,40
2019-10-06 20:00:00,0.0,25,21,1,4,73,23,20,7,40
2019-10-06 21:00:00,0.0,25,21,1,4,73,23,21,7,40
2019-10-06 22:00:00,0.0,25,21,1,4,73,23,22,7,40
2019-10-06 23:00:00,0.0,25,21,1,4,73,23,23,7,40
2019-10-07 00:00:00,0.0,21,17,0,13,77,19,0,1,41
2019-10-07 01:00:00,0.0,21,17,0,13,77,19,1,1,41
2019-10-07 02:00:00,0.0,21,17,0,13,77,19,2,1,41
2019-10-07 03:00:00,0.0,21,17,0,13,77,19,3,1,41
2019-10-07 04:00:00,0.0,21,17,0,13,77,19,4,1,41
2019-10-07 05:00:00,0.0,21,17,0,13,77,19,5,1,41
2019-10-07 06:00:00,0.0,23,17,0,10,41,20,6,1,41
2019-10-07 07:00:00,0.0,23,17,0,10,41,20,7,1,41
2019-10-07 08:00:00,0.0,23,17,0,10,41,20,8,1,41
2019-10-07 09:00:00,0.0,23,17,0,10,41,20,9,1,41
2019-10-07 10:00:00,0.0,23,17,0,10,41,20,10,1,41
2019-10-07 11:00:00,0.0,23,17,0,10,41,20,11,1,41
2019-10-07 12:00:00,0.0,25,21,0,10,29,23,12,1,41
2019-10-07 13:00:00,0.0,25,21,0,10,29,23,13,1,41
2019-10-07 14:00:00,0.0,25,21,0,10,29,23,14,1,41
2019-10-07 15:00:00,0.0,25,21,0,10,29,23,15,1,41
2019-10-07 16:00:00,0.0,25,21,0,10,29,23,16,1,41
2019-10-07 17:00:00,0.0,25,21,0,10,29,23,17,1,41
2019-10-07 18:00:00,0.0,21,17,0,11,51,19,18,1,41
2019-10-07 19:00:00,0.0,21,17,0,11,51,19,19,1,41
2019-10-07 20:00:00,0.0,21,17,0,11,51,19,20,1,41
2019-10-07 21:00:00,0.0,21,17,0,11,51,19,21,1,41
2019-10-07 22:00:00,0.0,21,17,0,11,51,19,22,1,41
2019-10-07 23:00:00,0.0,21,17,0,11,51,19,23,1,41
2019-10-08 00:00:00,0.0,17,16,0,6,55,16,0,2,41
2019-10-08 01:00:00,0.0,17,16,0,6,55,16,1,2,41
2019-10-08 02:00:00,0.0,17,16,0,6,55,16,2,2,41
2019-10-08 03:00:00,0.0,17,16,0,6,55,16,3,2,41
2019-10-08 04:00:00,0.0,17,16,0,6,55,16,4,2,41
2019-10-08 05:00:00,0.0,17,16,0,6,55,16,5,2,41
2019-10-08 06:00:00,0.0,23,16,0,8,50,19,6,2,41
2019-10-08 07:00:00,0.0,23,16,0,8,50,19,7,2,41
2019-10-08 08:00:00,0.0,23,16,0,8,50,19,8,2,41
2019-10-08 09:00:00,0.0,23,16,0,8,50,19,9,2,41
2019-10-08 10:00:00,0.0,23,16,0,8,50,19,10,2,41
2019-10-08 11:00:00,0.0,23,16,0,8,50,19,11,2,41
2019-10-08 12:00:00,0.0,23,22,0,10,44,22,12,2,41
2019-10-08 13:00:00,0.0,23,22,0,10,44,22,13,2,41
2019-10-08 14:00:00,0.0,23,22,0,10,44,22,14,2,41
2019-10-08 15:00:00,0.0,23,22,0,10,44,22,15,2,41
2019-10-08 16:00:00,0.0,23,22,0,10,44,22,16,2,41
2019-10-08 17:00:00,0.0,23,22,0,10,44,22,17,2,41
2019-10-08 18:00:00,0.0,22,17,0,6,44,19,18,2,41
2019-10-08 19:00:00,0.0,22,17,0,6,44,19,19,2,41
2019-10-08 20:00:00,0.0,22,17,0,6,44,19,20,2,41
2019-10-08 21:00:00,0.0,22,17,0,6,44,19,21,2,41
2019-10-08 22:00:00,0.0,22,17,0,6,44,19,22,2,41
2019-10-08 23:00:00,0.0,22,17,0,6,44,19,23,2,41
2019-10-09 00:00:00,0.0,17,15,0,3,70,16,0,3,41
2019-10-09 01:00:00,0.0,17,15,0,3,70,16,1,3,41
2019-10-09 02:00:00,0.0,17,15,0,3,70,16,2,3,41
2019-10-09 03:00:00,0.0,17,15,0,3,70,16,3,3,41
2019-10-09 04:00:00,0.0,17,15,0,3,70,16,4,3,41
2019-10-09 05:00:00,0.0,17,15,0,3,70,16,5,3,41
2019-10-09 06:00:00,0.0,24,16,0,5,63,20,6,3,41
2019-10-09 07:00:00,0.0,24,16,0,5,63,20,7,3,41
2019-10-09 08:00:00,0.0,24,16,0,5,63,20,8,3,41
2019-10-09 09:00:00,0.0,24,16,0,5,63,20,9,3,41
2019-10-09 10:00:00,0.0,24,16,0,5,63,20,10,3,41
2019-10-09 11:00:00,0.0,24,16,0,5,63,20,11,3,41
2019-10-09 12:00:00,0.0,26,23,0,5,49,24,12,3,41
2019-10-09 13:00:00,0.0,26,23,0,5,49,24,13,3,41
2019-10-09 17:00:00,0.0,26,23,0,5,49,24,17,3,41
2019-10-09 18:00:00,0.0,23,20,0,5,68,21,18,3,41
2019-10-09 19:00:00,0.0,23,20,0,5,68,21,19,3,41
2019-10-09 20:00:00,0.0,23,20,0,5,68,21,20,3,41
2019-10-09 21:00:00,0.0,23,20,0,5,68,21,21,3,41
2019-10-09 22:00:00,0.0,23,20,0,5,68,21,22,3,41
2019-10-09 23:00:00,0.0,23,20,0,5,68,21,23,3,41
2019-10-10 00:00:00,0.0,21,17,0,2,89,19,0,4,41
2019-10-10 01:00:00,0.0,21,17,0,2,89,19,1,4,41
2019-10-10 02:00:00,0.0,21,17,0,2,89,19,2,4,41
2019-10-10 03:00:00,0.0,21,17,0,2,89,19,3,4,41
2019-10-10 04:00:00,0.0,21,17,0,2,89,19,4,4,41
2019-10-10 05:00:00,0.0,21,17,0,2,89,19,5,4,41
2019-10-10 06:00:00,0.0,26,18,0,10,72,22,6,4,41
2019-10-10 07:00:00,0.0,26,18,0,10,72,22,7,4,41
2019-10-10 08:00:00,0.0,26,18,0,10,72,22,8,4,41
2019-10-10 09:00:00,0.0,26,18,0,10,72,22,9,4,41
2019-10-10 10:00:00,0.0,26,18,0,10,72,22,10,4,41
2019-10-10 11:00:00,0.0,26,18,0,10,72,22,11,4,41
2019-10-10 12:00:00,0.0,27,23,0,13,54,25,12,4,41
2019-10-10 13:00:00,0.0,27,23,0,13,54,25,13,4,41
2019-10-10 14:00:00,0.0,27,23,0,13,54,25,14,4,41
2019-10-10 15:00:00,0.0,27,23,0,13,54,25,15,4,41
2019-10-10 16:00:00,0.0,27,23,0,13,54,25,16,4,41
2019-10-10 17:00:00,0.0,27,23,0,13,54,25,17,4,41
2019-10-10 18:00:00,0.0,23,18,0,5,87,20,18,4,41
2019-10-10 19:00:00,0.0,23,18,0,5,87,20,19,4,41
2019-10-10 20:00:00,0.0,23,18,0,5,87,20,20,4,41
2019-10-10 21:00:00,0.0,23,18,0,5,87,20,21,4,41
2019-10-10 22:00:00,0.0,23,18,0,5,87,20,22,4,41
2019-10-10 23:00:00,0.0,23,18,0,5,87,20,23,4,41
2019-10-11 00:00:00,0.0,19,16,0,6,94,17,0,5,41
2019-10-11 01:00:00,0.0,19,16,0,6,94,17,1,5,41
2019-10-11 02:00:00,0.0,19,16,0,6,94,17,2,5,41
2019-10-11 03:00:00,0.0,19,16,0,6,94,17,3,5,41
2019-10-11 04:00:00,0.0,19,16,0,6,94,17,4,5,41
2019-10-11 05:00:00,0.0,19,16,0,6,94,17,5,5,41
2019-10-11 06:00:00,0.0,26,16,0,6,70,21,6,5,41
2019-10-11 07:00:00,0.0,26,16,0,6,70,21,7,5,41
2019-10-11 08:00:00,0.0,26,16,0,6,70,21,8,5,41
2019-10-11 09:00:00,0.0,26,16,0,6,70,21,9,5,41
2019-10-11 10:00:00,0.0,26,16,0,6,70,21,10,5,41
2019-10-11 11:00:00,0.0,26,16,0,6,70,21,11,5,41
2019-10-11 12:00:00,0.0,28,24,0,6,45,26,12,5,41
2019-10-11 13:00:00,0.0,28,24,0,6,45,26,13,5,41
2019-10-11 14:00:00,0.0,28,24,0,6,45,26,14,5,41
2019-10-11 15:00:00,0.0,28,24,0,6,45,26,15,5,41
2019-10-11 16:00:00,0.0,28,24,0,6,45,26,16,5,41
2019-10-11 17:00:00,0.0,28,24,0,6,45,26,17,5,41
2019-10-11 18:00:00,0.0,24,19,0,7,54,21,18,5,41
2019-10-11 19:00:00,0.0,24,19,0,7,54,21,19,5,41
2019-10-11 20:00:00,0.0,24,19,0,7,54,21,20,5,41
2019-10-11 21:00:00,0.0,24,19,0,7,54,21,21,5,41
2019-10-11 22:00:00,0.0,24,19,0,7,54,21,22,5,41
2019-10-11 23:00:00,0.0,24,19,0,7,54,21,23,5,41
2019-10-12 00:00:00,0.0,20,16,1,2,71,18,0,6,41
2019-10-12 01:00:00,0.0,20,16,1,2,71,18,1,6,41
2019-10-12 02:00:00,0.0,20,16,1,2,71,18,2,6,41
2019-10-12 03:00:00,0.0,20,16,1,2,71,18,3,6,41
2019-10-12 04:00:00,0.0,20,16,1,2,71,18,4,6,41
2019-10-12 05:00:00,0.0,20,16,1,2,71,18,5,6,41
2019-10-12 06:00:00,0.0,29,16,1,4,66,22,6,6,41
2019-10-12 07:00:00,0.0,29,16,1,4,66,22,7,6,41
2019-10-12 08:00:00,0.0,29,16,1,4,66,22,8,6,41
2019-10-12 09:00:00,0.0,29,16,1,4,66,22,9,6,41
2019-10-12 10:00:00,0.0,29,16,1,4,66,22,10,6,41
2019-10-12 11:00:00,0.0,29,16,1,4,66,22,11,6,41
2019-10-12 12:00:00,0.0,31,29,1,10,34,30,12,6,41
2019-10-12 13:00:00,0.0,31,29,1,10,34,30,13,6,41
2019-10-12 14:00:00,0.0,31,29,1,10,34,30,14,6,41
2019-10-12 15:00:00,0.0,31,29,1,10,34,30,15,6,41
2019-10-12 16:00:00,0.0,31,29,1,10,34,30,16,6,41
2019-10-12 17:00:00,0.0,31,29,1,10,34,30,17,6,41
2019-10-12 18:00:00,0.0,29,24,1,8,49,26,18,6,41
2019-10-12 19:00:00,0.0,29,24,1,8,49,26,19,6,41
2019-10-12 20:00:00,0.0,29,24,1,8,49,26,20,6,41
2019-10-12 21:00:00,0.0,29,24,1,8,49,26,21,6,41
2019-10-12 22:00:00,0.0,29,24,1,8,49,26,22,6,41
2019-10-12 23:00:00,0.0,29,24,1,8,49,26,23,6,41
2019-10-13 00:00:00,0.0,24,17,1,4,67,20,0,7,41
2019-10-13 01:00:00,0.0,24,17,1,4,67,20,1,7,41
2019-10-13 02:00:00,0.0,24,17,1,4,67,20,2,7,41
2019-10-13 03:00:00,0.0,24,17,1,4,67,20,3,7,41
2019-10-13 04:00:00,0.0,24,17,1,4,67,20,4,7,41
2019-10-13 05:00:00,0.0,24,17,1,4,67,20,5,7,41
2019-10-13 06:00:00,0.0,29,18,1,14,55,23,6,7,41
2019-10-13 07:00:00,0.0,29,18,1,14,55,23,7,7,41
2019-10-13 08:00:00,0.0,29,18,1,14,55,23,8,7,41
2019-10-13 09:00:00,0.0,29,18,1,14,55,23,9,7,41
2019-10-13 10:00:00,0.0,29,18,1,14,55,23,10,7,41
2019-10-13 11:00:00,0.0,29,18,1,14,55,23,11,7,41
2019-10-13 12:00:00,0.0,30,24,1,16,39,27,12,7,41
2019-10-13 13:00:00,0.0,30,24,1,16,39,27,13,7,41
2019-10-13 14:00:00,0.0,30,24,1,16,39,27,14,7,41
2019-10-13 15:00:00,0.0,30,24,1,16,39,27,15,7,41
2019-10-13 16:00:00,0.0,30,24,1,16,39,27,16,7,41
2019-10-13 17:00:00,0.0,30,24,1,16,39,27,17,7,41
2019-10-13 18:00:00,0.0,24,19,1,5,75,21,18,7,41
2019-10-13 19:00:00,0.0,24,19,1,5,75,21,19,7,41
2019-10-13 20:00:00,0.0,24,19,1,5,75,21,20,7,41
2019-10-13 21:00:00,0.0,24,19,1,5,75,21,21,7,41
2019-10-13 22:00:00,0.0,24,19,1,5,75,21,22,7,41
2019-10-13 23:00:00,0.0,24,19,1,5,75,21,23,7,41
2019-10-14 00:00:00,0.0,19,16,0,3,90,17,0,1,42
2019-10-14 01:00:00,0.0,19,16,0,3,90,17,1,1,42
2019-10-14 02:00:00,0.0,19,16,0,3,90,17,2,1,42
2019-10-14 03:00:00,0.0,19,16,0,3,90,17,3,1,42
2019-10-14 04:00:00,0.0,19,16,0,3,90,17,4,1,42
2019-10-14 05:00:00,0.0,19,16,0,3,90,17,5,1,42
2019-10-14 06:00:00,0.0,29,16,0,4,65,22,6,1,42
2019-10-14 07:00:00,0.0,29,16,0,4,65,22,7,1,42
2019-10-14 08:00:00,0.0,29,16,0,4,65,22,8,1,42
2019-10-14 09:00:00,0.0,29,16,0,4,65,22,9,1,42
2019-10-14 10:00:00,0.0,29,16,0,4,65,22,10,1,42
2019-10-14 11:00:00,0.0,29,16,0,4,65,22,11,1,42
2019-10-14 12:00:00,0.0,31,27,0,6,30,29,12,1,42
2019-10-14 13:00:00,0.0,31,27,0,6,30,29,13,1,42
2019-10-14 14:00:00,0.0,31,27,0,6,30,29,14,1,42
2019-10-14 15:00:00,0.0,31,27,0,6,30,29,15,1,42
2019-10-14 16:00:00,0.0,31,27,0,6,30,29,16,1,42
2019-10-14 17:00:00,0.0,31,27,0,6,30,29,17,1,42
2019-10-14 18:00:00,0.0,27,19,0,5,66,23,18,1,42
2019-10-14 19:00:00,0.0,27,19,0,5,66,23,19,1,42
2019-10-14 20:00:00,0.0,27,19,0,5,66,23,20,1,42
2019-10-14 21:00:00,0.0,27,19,0,5,66,23,21,1,42
2019-10-14 22:00:00,0.0,27,19,0,5,66,23,22,1,42
2019-10-14 23:00:00,0.0,27,19,0,5,66,23,23,1,42
2019-10-15 00:00:00,0.0,20,17,0,2,85,18,0,2,42
2019-10-15 01:00:00,0.0,20,17,0,2,85,18,1,2,42
2019-10-15 02:00:00,0.0,20,17,0,2,85,18,2,2,42
2019-10-15 03:00:00,0.0,20,17,0,2,85,18,3,2,42
2019-10-15 05:00:00,0.0,20,17,0,2,85,18,5,2,42
2019-10-15 06:00:00,0.0,30,17,0,3,56,23,6,2,42
2019-10-15 07:00:00,0.0,30,17,0,3,56,23,7,2,42
2019-10-15 08:00:00,0.0,30,17,0,3,56,23,8,2,42
2019-10-15 09:00:00,0.0,30,17,0,3,56,23,9,2,42
2019-10-15 10:00:00,0.0,30,17,0,3,56,23,10,2,42
2019-10-15 11:00:00,0.0,30,17,0,3,56,23,11,2,42
2019-10-15 12:00:00,0.0,31,24,0,11,36,27,12,2,42
2019-10-15 13:00:00,0.0,31,24,0,11,36,27,13,2,42
2019-10-15 14:00:00,0.0,31,24,0,11,36,27,14,2,42
2019-10-15 15:00:00,0.0,31,24,0,11,36,27,15,2,42
2019-10-15 16:00:00,0.0,31,24,0,11,36,27,16,2,42
2019-10-15 17:00:00,0.0,31,24,0,11,36,27,17,2,42
2019-10-15 18:00:00,0.0,24,19,0,8,74,21,18,2,42
2019-10-15 19:00:00,0.0,24,19,0,8,74,21,19,2,42
2019-10-15 20:00:00,0.0,24,19,0,8,74,21,20,2,42
2019-10-15 21:00:00,0.0,24,19,0,8,74,21,21,2,42
2019-10-15 22:00:00,0.0,24,19,0,8,74,21,22,2,42
2019-10-15 23:00:00,0.0,24,19,0,8,74,21,23,2,42
2019-10-16 00:00:00,0.0,19,17,0,2,92,18,0,3,42
2019-10-16 01:00:00,0.0,19,17,0,2,92,18,1,3,42
2019-10-16 02:00:00,0.0,19,17,0,2,92,18,2,3,42
2019-10-16 03:00:00,0.0,19,17,0,2,92,18,3,3,42
2019-10-16 04:00:00,0.0,19,17,0,2,92,18,4,3,42
2019-10-16 05:00:00,0.0,19,17,0,2,92,18,5,3,42
2019-10-16 06:00:00,0.0,29,17,0,3,79,23,6,3,42
2019-10-16 07:00:00,0.0,29,17,0,3,79,23,7,3,42
2019-10-16 08:00:00,0.0,29,17,0,3,79,23,8,3,42
2019-10-16 09:00:00,0.0,29,17,0,3,79,23,9,3,42
2019-10-16 10:00:00,0.0,29,17,0,3,79,23,10,3,42
2019-10-16 12:00:00,0.0,29,24,0,10,44,26,12,3,42
2019-10-16 13:00:00,0.0,29,24,0,10,44,26,13,3,42
2019-10-16 14:00:00,0.0,29,24,0,10,44,26,14,3,42
